#NAME	EI_01	EI_02	EI_03	EI_04	EI_05	EI_06	EI_07	EI_08	EI_09	EI_10	EI_11	EI_12	EI_13	EI_14	EI_15	EI_16	EI_17	EI_18	EI_19	EI_20	EI_21	EI_22	EI_23	EI_24
#CLASS:Condition	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected
#CLASS:Treatment	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin
#CLASS:Sex	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male
ENSMUSG00000030530	53.71673619	65.82376279	38.80070537	84.18956088	79.0713464	63.79797252	14.88124596	30.75580463	62.18662072	50.77126642	58.4023361	42.29006281	59.83850029	56.53852768	45.10543667	53.83250259	69.77459787	72.62676175	56.59197187	55.90009708	76.10077507	67.0710845	76.81323607	73.62946963
ENSMUSG00000030532	1.944859775	2.542308576	4.138553313	1.837808452	5.123895905	5.166449477	2.175088559	14.20813182	4.766484851	4.922361733	4.353053347	1.509137504	2.469494468	2.006752568	5.112358256	1.578830905	5.182995087	1.974999098	2.116880592	2.182054508	4.871890475	2.74095543	1.79457318	2.332625739
ENSMUSG00000030533	6.396937327	6.696844462	10.52884218	4.897416479	9.1614294	5.882159678	2.829365	4.777195051	5.127427549	5.024262674	4.313729223	3.944138129	3.369903	3.224307708	3.417754952	2.961798338	6.520549761	4.252477766	3.831272176	3.708925766	4.160950059	3.335506653	4.249526531	2.987491802
ENSMUSG00000030536	2.124444	2.766001	11.57034	1.492612	2.804112	1.623406	0.925116	2.182949	1.8084	1.323286	1.520609	0.706156	1.311378	1.826144	1.329626	1.025606	1.365521	1.157573	0.990839	1.660762	2.025352	0.864621	0.948984	0.894885
ENSMUSG00000030538	60.97999741	49.52385785	56.27241731	48.72201473	40.96440256	60.25463896	75.05206599	53.8558575	32.79136473	33.54867704	40.35553998	49.41438717	37.95183796	27.97112876	44.52590668	40.39876007	37.49383308	35.46765124	37.32662845	42.00864191	26.31513348	28.95348912	38.52939513	28.69093603
ENSMUSG00000030541	85.043755	72.569695	70.168121	93.888657	133.349548	67.671417	64.699501	93.830963	55.986355	24.477877	42.721901	51.476971	69.353462	51.696861	74.087601	41.054611	38.761051	33.304485	81.531555	67.814438	67.100281	29.6085	43.844505	30.356693
ENSMUSG00000030545	67.74361382	149.5048914	67.40901008	34.78168541	49.2782587	81.01945209	22.23486277	20.78188102	17.17391385	18.13452571	31.8640187	21.65775292	28.98612674	18.74051045	19.84973858	27.8682986	25.87564982	26.95566074	29.89396367	15.97641013	17.04839697	15.45558942	29.0665504	21.91021353
ENSMUSG00000030551	6.555616797	5.862198643	6.502397726	5.18200212	3.854726294	6.795674831	4.379550433	5.578690213	6.655961924	7.086855504	8.875422224	7.051978391	6.249253147	6.113031986	5.977822728	3.615908683	12.11434873	11.45822023	7.196666097	7.500844835	5.654045943	5.410848487	5.865160203	6.490655925
ENSMUSG00000030555	12.46044513	7.675053263	23.24881122	18.05291939	18.79953975	11.94781163	12.37844195	17.37727744	13.05002448	12.68595386	7.344688435	12.08341033	10.13928376	10.31125954	7.302494372	10.08066758	7.373965924	5.308890312	15.80030021	12.01050667	8.47964895	13.6088412	9.356550231	10.1426947
ENSMUSG00000030556	11.27825991	8.501432367	11.12971598	12.32715327	8.416848551	5.992190231	3.161792866	6.334044324	4.131992627	4.498344198	5.059902365	7.906268038	4.766002935	4.991122125	2.762459527	6.629199306	5.499705167	4.979272702	4.494247025	1.915981821	5.521847137	3.191673699	2.518373743	4.294767676
ENSMUSG00000030557	4.351110443	6.909800438	11.09088487	4.695002016	5.744849631	3.337588685	1.7665297	2.430187	4.204539016	2.08833	4.036816561	2.737185531	3.362863453	3.898957178	2.830715714	2.855391748	3.573696094	3.515425075	3.823380978	3.658172336	3.605853235	2.578721	2.948386037	2.899125645
ENSMUSG00000030560	8.301960287	3.326792387	8.881694234	3.710648371	4.582196443	11.05644326	11.67264421	14.50105425	13.72846436	12.07446167	6.896665383	7.254114919	13.63844242	31.55949688	19.59808001	10.2311735	8.875858288	8.509878346	13.24642556	21.6384773	15.56625882	7.755938329	7.537016042	8.918305274
ENSMUSG00000030562	0.058514	0	0.023566	0.509979119	0.067848	1.306318	0.785379	0.155905	0.952098351	9.348783012	3.894338094	8.657430064	1.215293096	1.417326979	2.423101447	9.817082164	8.400426383	11.22155683	3.184701119	1.758176112	1.819473	17.01729211	10.00288823	13.3906186
ENSMUSG00000030579	25.695332	24.671532	46.293324	15.46616	26.925596	23.375124	56.5504	69.755173	12.151194	29.975597	18.968758	19.290981	14.863074	18.854761	32.953598	15.828321	10.447405	12.044333	12.001589	21.137516	16.899651	7.411561	11.954194	7.005829
ENSMUSG00000030587	14.04235797	13.3591603	13.49710463	6.812092284	13.71281437	14.43174692	16.33394407	29.76566536	8.651804072	18.56469432	12.81800992	22.97443667	11.91419084	7.312087535	8.07753589	10.66564677	13.63045152	11.915028	8.384462218	8.153302503	7.789115403	12.11152141	13.06955171	9.517424727
ENSMUSG00000030588	35.02518519	31.79045179	37.21911328	24.84275166	32.26542274	21.73240845	33.96688782	42.32751476	27.52417571	20.51017226	23.22279417	34.97326462	29.92998013	20.36945164	38.18723112	31.47262844	24.68552621	21.41575601	27.03006853	29.36962785	24.97721566	22.01829124	24.73081513	19.6482766
ENSMUSG00000030590	7.213555801	8.832416355	6.509004004	7.731105034	4.851424499	8.169499682	4.989523123	5.003891746	3.286986517	4.662901515	3.61315618	5.02959459	6.651853816	4.518887378	4.593254807	2.383784059	3.571190673	3.722997063	4.878071675	5.333377342	3.21542835	3.783011433	2.549346633	3.464909348
ENSMUSG00000030591	54.68505617	80.21443008	160.8611911	39.78409017	75.61934145	43.51836755	51.52658606	37.03965721	26.48462947	34.37611303	39.1518813	39.88614188	33.9033133	29.83439802	35.12970805	39.5524685	32.41519798	32.01547239	31.25003605	31.11272526	28.91199292	33.06128312	31.82182986	31.15520462
ENSMUSG00000030595	18.797939	11.875973	15.991817	14.681142	16.924944	19.640835	11.971646	16.122953	12.033408	12.115685	16.25148	16.658373	15.411557	13.181327	13.308592	12.560404	14.013856	14.172627	13.931413	13.654069	10.230199	13.749578	15.889925	14.691763
ENSMUSG00000030602	6.680565	3.989517	10.666446	3.936688	6.844257	5.050708	1.814128	3.082133	3.377539	3.49853	2.973812	4.538376	4.362218	3.604418	3.4074	3.325437	3.655877	4.416599	4.178781	4.664793	4.972584	3.738871	4.716137	3.587875
ENSMUSG00000030603	62.73883348	53.13291597	44.78147333	40.93934187	48.12258037	50.8701776	37.76410015	33.69751098	23.329626	27.64632213	34.57246526	39.14466415	27.13634415	26.78385662	27.40868397	38.61007252	39.42908524	37.45286228	28.65227523	24.50001593	21.56670317	25.97406846	33.73450522	25.9824645
ENSMUSG00000030605	12.16735666	6.502307102	44.25660031	7.55341813	23.87929782	7.594907647	5.166273364	4.582773454	7.258651025	2.082358884	5.338892008	5.057994179	4.483686082	4.58487281	4.98849729	2.627813977	2.989810046	3.126805117	6.134713129	9.455283463	9.141497789	3.527800841	4.022260616	3.155151533
ENSMUSG00000030609	5.131328874	5.016152772	15.92117619	2.391914155	5.96814697	5.624214381	2.934458943	3.888073511	2.663415189	2.734952023	3.270679753	2.761823289	2.814255802	2.616545315	1.371398446	2.740672813	4.32280809	2.386588777	1.355866896	1.694303696	1.718948787	1.360565507	2.305154961	1.518985243
ENSMUSG00000030610	3.771176	3.763241	5.740618	3.345989	4.09973	2.506902	4.659376	2.201472	1.836328	2.317278	2.615374	2.865278	1.794296	1.298201	2.145858	1.413331	1.766233	1.768108	2.878048	2.325198	2.261198	2.151962	2.493543	2.426952
ENSMUSG00000030611	21.14186517	22.98246708	15.5548264	15.78373938	20.00775768	21.17952041	24.13914247	29.32758897	12.4564348	22.55753369	17.13003454	19.99278755	16.45106019	9.731594723	17.93218027	14.98466884	15.48017944	13.72675063	14.63796624	14.1499339	12.20897998	11.13760646	12.86903337	10.06361238
ENSMUSG00000030612	40.37265	24.962938	20.045301	24.969738	22.844563	30.360273	56.571018	40.023209	13.351933	23.090532	23.830467	26.635387	23.751122	15.961193	24.550129	26.237619	22.634493	18.516819	22.023561	19.178385	15.974324	12.842036	17.753813	17.223618
ENSMUSG00000030613	6.879823	11.527586	10.26675	6.380058	6.325879	6.135415	16.286295	10.59223	3.700761	5.166996	4.538381	5.060971	4.037148	3.760221	5.659462	5.618406	3.81516	2.905322	5.749808	4.669622	4.404594	4.623056	3.131488	4.763026
ENSMUSG00000030614	11.946126	10.663948	6.31351	10.247005	7.6808	10.86893	17.424021	14.814266	7.835851	9.616136	8.34265	10.433149	10.277896	8.979662	8.247175	9.669137	6.800166	6.330551	10.835508	9.754449	8.44244	8.6848	8.377059	7.967877
ENSMUSG00000030615	49.35264666	60.49445475	48.33747824	29.20289076	28.99959876	32.04847644	116.7740373	52.7345537	22.88355776	52.72780548	25.80291321	39.66795883	30.33536377	25.9098372	39.52475929	46.51118749	31.35127927	30.00628574	25.23939207	29.13559062	21.56395212	17.91356082	34.17645483	32.99525536
ENSMUSG00000030619	10.21456117	7.518745386	9.660878614	6.349680813	7.324823508	5.466466911	6.562651769	7.587831214	4.922537581	5.519934982	7.516658274	6.361979257	5.533151705	5.217171315	5.672663049	5.927451157	6.3124807	5.988350586	3.635952673	4.940550767	5.032661855	5.245262292	5.837377147	5.352892969
ENSMUSG00000030623	1.729742	0.941326	5.87369	1.870414	1.825161	1.673298	1.9692	1.238473	1.981071	1.039052	1.836657	1.936723	1.941808	1.145429	1.418794	1.204969	0.671169	1.686734	1.968962	3.193532	4.085805	2.874261	2.464689	2.425055
ENSMUSG00000030629	19.38077922	29.79914738	13.84581706	21.51890829	23.2208618	27.25351819	21.00644302	16.12316952	12.50289922	18.91841008	17.80439617	13.45677569	15.25152784	14.8546527	15.90922755	14.17822059	16.52676692	14.30393364	18.55980618	14.30311956	12.53401412	12.86045024	12.13276287	15.81010448
ENSMUSG00000030630	134.7065082	88.84898165	28.45839939	238.9158918	143.1177452	180.3694814	157.4396823	255.0881577	205.2259234	178.9654557	237.4191036	267.4412527	277.6479276	221.3365797	274.8774745	258.7434662	197.8212178	209.3302829	254.018158	271.0867105	224.4129188	265.7230936	284.0980973	208.3745019
ENSMUSG00000030643	7.728234	13.819565	15.427217	2.78513	34.429821	10.604658	4.694963	4.096625	3.409564	4.629168	6.020021	0.965527	4.091776	4.736077	4.961128	0.361481	2.400259	1.564461	10.632171	7.545007	3.646261	1.115055	3.312501	2.072357
ENSMUSG00000030647	141.776306	116.838493	93.38372	134.00209	139.171707	109.297394	222.031326	188.100281	81.447144	115.402626	85.130615	146.730194	107.352127	84.997643	118.432465	116.817474	79.630516	65.592888	89.710442	89.92614	88.108299	85.339592	110.288467	93.733612
ENSMUSG00000030649	0	1.788069	1.313631	0	0.029047	0	0	7.16392	0.022051	1.648273	0	0.521644	0.028514	1.491588	0.87054	0	0	0.15431	0.369535	0	0	0.93583	0	0.680916
ENSMUSG00000030652	40.51196434	36.4559404	46.0170796	34.79805854	52.9031542	40.47336663	39.12663449	46.15344978	22.13413363	19.15515454	38.98089278	46.85954123	26.84186948	20.23037453	22.37401757	35.14213453	30.38513477	31.0413543	23.01966067	27.16033678	24.73973258	29.86621754	41.9575189	29.13357648
ENSMUSG00000030653	1.038052	3.964481	2.296399	1.495024	2.460487	1.536442	1.373516	2.485878	0.721993	2.504366	3.733056	2.454556	2.984461	1.713423	2.20469	0.560591	0.512843	3.409474	0.961657	1.5687	1.224891	4.031072	3.129614	1.846779
ENSMUSG00000030654	51.44224229	45.03884318	42.40370253	51.07795264	41.24934824	83.41290417	59.99754389	59.82252256	57.59393346	76.6440017	75.61662936	75.39747388	56.89847211	59.43944413	46.1808698	80.28776742	75.22608736	78.3409339	52.50179312	45.203236	46.87791205	85.01859859	85.16959912	88.03713693
ENSMUSG00000030655	1.588052	4.188816	6.76169	2.17536	4.030872	1.881272	0.833273	0.87403	3.08736	3.235488	2.578787	1.432101	1.609837	2.816792	1.279948	2.000173	2.157387	3.151874	1.845481	1.373773	3.200645	3.115116	3.18978	3.209126
ENSMUSG00000030659	1.030395	0.776885	7.689855	0.764574	2.037752	0.214738	0.163728	2.623319	1.109875	0.257762	0.236505	2.94413	0.583086	2.185848	0.353781	0.493337	1.104414	0.39837	0.051857	1.269336	0.175298	2.106257	0.974968	0
ENSMUSG00000030660	4.218548	4.36819	6.138652	3.717021	7.159464	4.239299	2.460672	2.643286	2.989415	2.978234	3.093574	1.902073	2.974499	2.587941	3.105725	4.56568	3.92788	4.725475	2.684099	2.011616	2.754222	3.578723	2.699273	2.42103
ENSMUSG00000030662	14.301691	13.483206	30.325239	15.62905	13.436634	13.039581	6.447792	7.284426	9.295009	7.247859	11.722911	8.003448	11.034245	10.668975	9.245168	8.900513	10.011123	9.757669	10.006549	7.471705	9.626255	8.328913	9.71346	10.217282
ENSMUSG00000030663	36.01329353	33.48071519	51.97321287	27.53284472	31.71603478	31.20893096	50.3253392	34.56183099	22.09502745	24.02179434	24.95048365	24.29472357	21.61881758	23.46866355	22.25824768	31.55768443	23.63608949	22.6449231	22.82244245	27.38607717	24.48365728	17.989481	22.36399315	18.83031589
ENSMUSG00000030664	3.210985	4.467643	0.981298	4.109901	0.92961	2.655823	5.301503	2.292189	1.239934	2.124592	1.021382	1.625868	1.401074	2.158179	1.365995	1.907418	1.527828	0.69611	1.571369	1.770245	1.148101	1.245613	2.913055	2.285966
ENSMUSG00000030670	4.110896	3.379329	1.392529	2.106146	1.556695	6.163812	13.094497	4.395904	6.432693	4.27518	4.901832	6.16574	4.809978	4.773854	7.546525	9.570128	3.767398	4.387594	4.517955	7.111191	7.61218	6.146286	8.19663	4.559799
ENSMUSG00000030671	5.828275	8.43358	6.30542	9.573545	8.471351	9.23868	7.056498	7.34824	11.841735	12.107902	11.095172	7.939349	12.279953	13.624115	11.305932	13.599736	12.215034	13.927784	9.482001	7.450397	12.520806	15.216163	13.734951	14.505467
ENSMUSG00000030674	72.880478	30.262608	56.597889	75.90522	96.072517	79.116364	63.242859	92.5746	86.731934	71.746559	78.298645	114.590332	76.156296	69.614159	80.840782	99.495682	106.471199	69.118492	71.706741	76.088287	91.473221	82.152115	89.345703	91.987617
ENSMUSG00000030678	27.74942398	29.05075229	46.71122937	23.75067762	25.06489674	31.5019125	13.55512904	19.07083059	21.5712717	20.54414196	25.2692288	18.42225158	25.2473937	19.56110988	20.11808281	13.7366639	23.0725385	23.54343043	24.17698464	25.48176708	19.91724314	20.12863359	22.53760164	16.20670356
ENSMUSG00000030680	0.262527	0.082827	17.878918	0.08236	1.040209	0.104928	0.044324	1.372654	0.830971	0.085008	1.371459	2.449396	0.064476	0.356384	0.159559	0.000931	1.024367	1.345549	0.036442	0.074074	1.168103	0.815423	0	0.320754
ENSMUSG00000030681	63.223106	34.21838	122.385674	23.732315	50.177795	37.316181	5.838803	14.514495	16.232576	9.859873	18.35803	11.66647	19.529621	16.041182	13.458191	9.159244	16.607258	22.688574	18.97794	18.476662	17.223289	10.575207	14.882016	12.266753
ENSMUSG00000030682	13.03108238	11.22679458	17.10347428	14.83527523	19.96842542	15.41667693	4.018040209	8.06180455	5.652110218	7.957790472	10.64257828	12.83433825	9.62657324	9.619809836	7.062557012	9.902489204	14.59806458	15.44550854	5.848520991	11.29557638	7.25237255	9.415206928	6.813466094	4.796145379
ENSMUSG00000030685	4.073827	4.82471	6.166075	3.749876	3.77486	2.71387	1.123152	2.229992	2.659388	3.570363	2.562375	1.767897	1.61035	2.272555	1.720592	2.133855	1.652837	1.797634	1.68564	2.496467	1.961691	2.031374	3.309705	1.780575
ENSMUSG00000030688	794.365429	614.5469277	399.9135679	693.4561237	654.5268553	643.5085606	751.2493087	786.3375783	511.3136833	527.6998073	513.0279596	749.2219562	748.7919708	541.7733043	659.2235702	601.8789552	644.7639886	503.4997692	652.2406722	658.4128128	649.7517987	607.2825459	581.0499187	784.2934051
ENSMUSG00000030689	4.303010758	2.371596767	8.679389323	5.092553943	4.081913435	4.018155271	2.118187189	2.450897955	1.98513149	2.165895547	2.77496913	3.906655554	3.834806951	1.408520519	1.86887912	3.700047745	4.258369966	1.59863045	3.866782388	4.646363196	2.759896586	4.34681812	1.314438907	3.42178031
ENSMUSG00000030691	4.82888596	5.600832887	3.284401	4.669837117	4.194322309	4.11807043	2.243950722	2.451388188	5.324082388	5.15397597	3.581529653	3.75726727	3.930790224	4.23479374	4.11710432	5.57605716	4.203044217	3.90381405	3.365966206	3.475185969	5.075964913	4.170453014	4.899668762	3.862935193
ENSMUSG00000030695	87.24211291	81.09008192	141.3804013	70.67223681	125.2279334	58.33228372	21.79450169	40.12491181	26.84241179	26.94102421	34.97564452	35.57937015	37.71453111	31.82035138	34.2073714	31.15216736	31.29108843	35.73772217	24.33656113	26.30265469	26.88319019	23.91416378	28.04347443	29.75787026
ENSMUSG00000030697	20.42313598	22.24101516	25.82430231	21.88957904	22.48624737	21.2588862	16.63296021	24.0655535	9.159196093	11.45837464	14.2162861	16.47653369	13.86264963	13.95365256	16.54875269	13.06733072	17.17572966	17.345952	11.4787215	14.9043659	10.94203726	15.37666698	11.80937431	14.37639333
ENSMUSG00000030701	15.55382579	6.946173894	8.788800805	8.716796993	3.499107188	17.00988779	4.716442464	8.557407265	3.958730653	9.620065289	8.590293342	10.8847598	7.983226209	10.93218245	6.942938146	6.483629433	11.82841987	6.800005701	7.700212945	9.031800894	6.574203032	7.185867311	5.482108336	5.807287089
ENSMUSG00000030703	2.292504	0.246612	8.279043	1.970465	0	0	0	11.080377	0.001367	0	11.834002	5.162313	0	1.577927	0	0	0.033517	0	0	0	0	1.518244	2.110359	0
ENSMUSG00000030704	9.520469884	15.77618955	22.66492499	9.841213825	11.72253143	8.024519795	12.21623164	13.65242531	10.68924299	8.904964855	13.01700665	11.61517095	12.24496889	15.57808343	8.380133055	10.1214839	11.25477772	12.10871563	10.19458883	4.36253647	11.5146457	11.96913083	10.51613916	9.823095286
ENSMUSG00000030706	8.148649756	11.84793305	8.133419718	7.190618732	8.596978092	4.605075717	11.21232088	7.102299342	5.551659398	5.718391269	4.564617744	5.755749631	6.285933924	5.338011255	6.143879008	6.741842852	6.477013674	4.876035352	5.719465725	6.802935809	7.384528069	6.044343353	7.312880826	7.37214775
ENSMUSG00000030707	3.708891464	1.963022061	9.784007877	2.498474508	3.036818187	2.787614906	2.956749979	7.924228998	1.557956015	2.651384353	2.260843105	1.798320889	2.70301568	2.059247671	3.051412521	1.549939048	1.596926946	1.425905906	2.425000088	3.24037296	2.980980596	0.646201883	0.707413108	0.929281915
ENSMUSG00000030711	147.5097303	118.3067846	38.08765328	251.5199956	364.4723067	60.4544244	303.7629466	426.1298322	221.9850701	59.56400774	56.99930123	131.1992308	282.7426361	268.8756043	358.1946258	189.1275315	38.3686555	52.95994153	282.2992324	287.5601748	240.6609552	91.16736358	197.417013	182.7268279
ENSMUSG00000030714	18.38377	12.466864	15.084162	11.909632	11.037671	12.6457	6.731217	9.322824	6.281325	6.481331	7.433764	7.381622	7.934726	8.665515	8.664432	6.032594	6.520037	6.639638	8.009764	9.449879	6.214231	4.128332	5.489101	6.458529
ENSMUSG00000030717	3.744913495	8.109137234	56.50361684	3.402270135	8.498302125	3.670865708	2.056349975	0.584390199	0.644408166	1.466464622	6.412596559	0.788977322	0.524699524	0.289886106	0.402074488	0.116218569	0.750297534	1.792512909	0.284861953	0.736495656	0.763747055	0.270646461	0.459198303	0.294406951
ENSMUSG00000030718	4.166160364	3.619763557	5.090349357	4.101012424	6.078109443	4.271433741	1.832192557	2.313912365	3.719146911	1.435701944	4.388472688	3.308015426	5.021902653	1.540812995	3.677988293	3.442901247	4.37415343	3.731604574	3.713882411	4.242286105	3.016753835	5.097712794	4.475483435	3.682262382
ENSMUSG00000030725	3.154013	3.024965	4.023819	3.152204	5.893786	1.130316	8.134229	4.010912	3.322391	1.521497	1.716141	1.395733	3.235716	2.217905	3.866951	2.782887	1.857434	1.54534	2.937248	3.621226	2.453629	1.918113	2.517017	1.702301
ENSMUSG00000030726	4.118012	3.032545	6.879272	2.520112	4.009605	1.737013	2.637299	2.331044	2.007064	1.414674	1.810642	1.450519	1.863989	1.831278	2.334732	1.710224	1.625925	1.842493	2.365574	2.978192	2.137831	1.233315	1.137016	1.354233
ENSMUSG00000030733	10.58277608	16.24394518	13.54716446	13.8912228	10.88749565	11.62136439	5.553806933	8.037217167	9.516774866	12.69463244	12.3083429	6.661404424	12.13450919	11.23157086	9.325469102	8.038110161	11.36516539	13.09771462	8.144387259	9.207085667	9.012741252	9.241670669	11.23213283	7.805796023
ENSMUSG00000030737	9.909654507	7.215193162	0	7.335116357	4.496747736	16.67233139	14.73412484	18.70874535	37.77118411	20.33885837	29.26308327	24.31449843	31.77427611	33.51793091	25.26048676	32.56812729	27.91679994	26.91025404	39.32102141	28.88642277	43.94982859	32.66943646	36.06188983	40.6276532
